id,acc,pre,rec,f1s,iou
39,0.912052,0.952381,0.848057,0.897196,0.813559
40,0.936735,0.956522,0.897959,0.926316,0.862745
41,0.972934,1.000000,0.945869,0.972182,0.945869
42,0.968735,0.995984,0.939394,0.966862,0.935849
43,0.981061,0.912088,0.988095,0.948571,0.902174
44,0.878575,0.822857,0.891641,0.855869,0.748052
45,0.948625,0.884120,0.944954,0.913525,0.840816
46,1.000000,1.000000,1.000000,1.000000,1.000000
47,0.909278,0.840000,0.913043,0.875000,0.777778
48,0.881943,0.780769,0.867521,0.821862,0.697595
49,0.951632,0.898785,0.948718,0.923077,0.857143
50,0.927547,0.916335,0.894942,0.905512,0.827338
51,0.974324,1.000000,0.948649,0.973648,0.948649
52,0.915068,0.830334,0.975831,0.897222,0.813602
53,0.935709,0.815789,0.928144,0.868347,0.767327
54,0.927376,0.956349,0.876364,0.914611,0.842657
55,0.907896,0.929461,0.848485,0.887129,0.797153
56,0.891829,0.896552,0.828685,0.861284,0.756364
57,0.936950,0.950758,0.899642,0.924494,0.859589
58,0.897738,0.835878,0.876000,0.855469,0.747440
59,0.935937,0.880952,0.973684,0.925000,0.860465
60,0.999180,0.994286,1.000000,0.997135,0.994286
61,0.916853,0.912568,0.860825,0.885942,0.795238
62,0.941241,0.870690,0.977419,0.920973,0.853521
63,0.940748,0.866412,0.945833,0.904382,0.825455
64,0.973135,0.913793,0.981481,0.946429,0.898305
65,0.919277,0.874564,0.909420,0.891652,0.804487
66,0.979167,1.000000,0.958333,0.978723,0.958333
67,0.972131,1.000000,0.944262,0.971332,0.944262
68,0.886555,0.837500,0.844538,0.841004,0.725632
69,0.896244,0.843049,0.854545,0.848758,0.737255
70,0.970000,1.000000,0.940000,0.969072,0.940000
71,0.988484,0.956364,1.000000,0.977695,0.956364
72,0.935027,0.909091,0.916031,0.912548,0.839161
73,0.909853,0.933333,0.842593,0.885645,0.794760
74,0.502382,0.285714,0.012739,0.024390,0.012346
75,0.960000,1.000000,0.920000,0.958333,0.920000
76,0.862999,0.902579,0.811856,0.854817,0.746445
77,0.989796,1.000000,0.979592,0.989691,0.979592
78,0.956326,0.955556,0.930736,0.942982,0.892116
79,0.950992,0.969811,0.917857,0.943119,0.892361
80,0.963455,0.975000,0.948649,0.961644,0.926121
81,0.845238,0.836364,0.782313,0.808436,0.678466
82,0.891573,0.966527,0.799308,0.875000,0.777778
83,0.956751,0.954545,0.936803,0.945591,0.896797
84,0.904698,0.891429,0.896552,0.893983,0.808290
85,0.991454,0.972441,0.995968,0.984064,0.968627
86,0.940881,0.951351,0.926316,0.938667,0.884422
87,0.982633,0.925781,1.000000,0.961460,0.925781
88,0.946098,0.949416,0.917293,0.933078,0.874552
89,0.971414,0.941935,0.979866,0.960526,0.924051
90,0.814487,0.802703,0.804878,0.803789,0.671946
91,0.908736,0.916667,0.861210,0.888073,0.798680
92,0.929688,0.952381,0.892857,0.921659,0.854701
93,0.954848,0.934783,0.929730,0.932249,0.873096
94,0.952019,0.975069,0.926316,0.950067,0.904884
95,0.957822,0.956522,0.939502,0.947935,0.901024
96,0.923467,0.803419,0.926108,0.860412,0.755020
97,1.000000,1.000000,1.000000,1.000000,1.000000
98,0.992481,1.000000,0.984962,0.992424,0.984962
99,0.958438,0.919847,0.956349,0.937743,0.882784
100,0.973204,0.964497,0.973134,0.968796,0.939481
101,0.965293,0.929204,0.958904,0.943820,0.893617
102,0.864084,0.800738,0.831418,0.815789,0.688889
103,0.946477,0.911111,0.938931,0.924812,0.860140
104,0.994297,0.977273,1.000000,0.988506,0.977273
105,0.732547,0.785714,0.532258,0.634615,0.464789
106,0.904423,0.703704,0.982759,0.820144,0.695122
107,0.846029,0.824427,0.782609,0.802974,0.670807
108,0.978507,0.947368,1.000000,0.972973,0.947368
109,0.977759,0.974684,0.966527,0.970588,0.942857
110,0.873125,0.846154,0.868421,0.857143,0.750000
111,0.963984,0.913043,0.963303,0.937500,0.882353
112,0.931461,0.922018,0.893333,0.907449,0.830579
113,0.781673,0.732194,0.771772,0.751462,0.601874
114,0.864781,0.846154,0.846154,0.846154,0.733333
115,0.896535,0.619863,0.978378,0.758910,0.611486
116,0.343950,0.053333,0.057692,0.055427,0.028504
117,0.906543,0.854037,0.910596,0.881410,0.787966
118,0.853805,0.890295,0.758993,0.819417,0.694079
119,0.942751,0.943860,0.918089,0.930796,0.870550
120,0.940103,0.886154,0.956811,0.920128,0.852071
121,0.831169,0.763265,0.769547,0.766393,0.621262
122,0.949799,0.851449,0.975104,0.909091,0.833333
123,0.735779,0.718147,0.622074,0.666667,0.500000
124,0.943601,0.981481,0.894515,0.935982,0.879668
125,0.845779,0.828283,0.798701,0.813223,0.685237
126,0.938567,0.944444,0.898678,0.920993,0.853556
127,0.989607,0.975000,1.000000,0.987342,0.975000
128,0.781836,0.836735,0.677686,0.748858,0.598540
129,0.954639,0.916667,0.956522,0.936170,0.880000
130,0.981851,0.920949,1.000000,0.958848,0.920949
131,0.928147,0.958333,0.878472,0.916667,0.846154
132,0.947581,0.927835,0.937500,0.932642,0.873786
133,0.948980,0.816667,1.000000,0.899083,0.816667
134,0.881528,0.893805,0.808000,0.848739,0.737226
135,0.918423,0.815261,0.918552,0.863830,0.760300
136,0.953774,0.950000,0.950000,0.950000,0.904762
137,0.964324,0.935115,0.960784,0.947776,0.900735
138,0.870921,0.911504,0.780303,0.840816,0.725352
139,0.766822,0.609756,0.738397,0.667939,0.501433
140,1.000000,1.000000,1.000000,1.000000,1.000000
141,0.974388,0.973282,0.962264,0.967742,0.937500
142,0.935542,0.858300,0.933921,0.894515,0.809160
143,0.976190,1.000000,0.952381,0.975610,0.952381
144,0.897959,0.836364,0.938776,0.884615,0.793103
145,0.932175,0.918605,0.904580,0.911538,0.837456
146,0.811154,0.818421,0.797436,0.807792,0.677560
147,0.960061,0.886076,0.967742,0.925110,0.860656
148,0.658224,0.555556,0.641447,0.595420,0.423913
149,0.938469,0.813008,0.956938,0.879121,0.784314
150,0.935625,0.875000,0.925110,0.899358,0.817121
151,0.640029,0.509294,0.531008,0.519924,0.351282
152,0.857143,0.851852,0.821429,0.836364,0.718750
153,0.978022,0.908397,1.000000,0.952000,0.908397
154,0.900228,0.863333,0.883959,0.873524,0.775449
155,0.947852,0.900000,0.968354,0.932927,0.874286
156,0.923963,1.000000,0.847926,0.917706,0.847926
157,0.563974,0.641026,0.150602,0.243902,0.138889
158,0.987850,0.950382,1.000000,0.974560,0.950382
159,0.964928,0.916667,0.956522,0.936170,0.880000
160,0.981292,0.929825,0.990654,0.959276,0.921739
161,0.856312,0.813665,0.839744,0.826498,0.704301
162,0.898275,0.832727,0.884170,0.857678,0.750820
163,0.931299,0.822526,0.960159,0.886029,0.795380
164,0.972561,1.000000,0.945122,0.971787,0.945122
165,0.940795,0.932000,0.913725,0.922772,0.856618
166,0.960830,0.976744,0.933333,0.954545,0.913043
167,0.871850,0.871429,0.849582,0.860367,0.754950
168,0.950895,0.934109,0.934109,0.934109,0.876364
169,0.971329,0.934783,0.977273,0.955556,0.914894
170,0.998054,0.992647,1.000000,0.996310,0.992647
171,0.963966,0.973684,0.948718,0.961039,0.925000
172,0.974594,0.987234,0.954733,0.970711,0.943089
173,0.892578,0.922438,0.856041,0.888000,0.798561
174,0.910195,0.842282,0.912727,0.876091,0.779503
175,0.955143,0.858407,0.965174,0.908665,0.832618
176,0.979056,0.956522,0.981413,0.968807,0.939502
177,0.965254,0.973529,0.951149,0.962209,0.927171
178,0.979638,1.000000,0.959276,0.979215,0.959276
179,0.644928,0.539855,0.539855,0.539855,0.369727
180,0.823276,0.879377,0.712934,0.787456,0.649425
181,0.968604,0.988048,0.942966,0.964981,0.932331
182,0.700680,0.609756,0.510204,0.555556,0.384615
183,0.956446,1.000000,0.912892,0.954463,0.912892
184,0.976923,0.916667,1.000000,0.956522,0.916667
185,0.911331,0.947368,0.851351,0.896797,0.812903
186,0.952991,1.000000,0.905983,0.950673,0.905983
187,0.740213,0.619048,0.756849,0.681048,0.516355
188,0.864286,0.822742,0.836735,0.829680,0.708934
189,0.912788,0.909091,0.872727,0.890538,0.802676
190,0.964912,0.952381,0.952381,0.952381,0.909091
191,0.923205,0.912195,0.877934,0.894737,0.809524
192,0.846682,0.750000,0.830769,0.788321,0.650602
193,0.961791,0.940767,0.957447,0.949033,0.903010
194,0.636203,0.581717,0.614035,0.597440,0.425963
195,0.988964,0.937500,1.000000,0.967742,0.937500
196,0.694196,0.659459,0.683473,0.671252,0.505176
197,0.976364,1.000000,0.952727,0.975791,0.952727
198,0.918907,0.943396,0.868056,0.904159,0.825083
199,0.963593,0.952727,0.952727,0.952727,0.909722
200,0.916240,0.919861,0.880000,0.899489,0.817337
201,0.936183,0.728155,0.961538,0.828729,0.707547
202,0.902127,0.906883,0.848485,0.876712,0.780488
203,0.975029,0.916376,0.996212,0.954628,0.913194
204,0.934719,0.894942,0.920000,0.907298,0.830325
205,0.639691,0.445983,0.651822,0.529605,0.360179
206,0.916633,0.817460,0.915556,0.863732,0.760148
207,0.925641,0.876812,0.916667,0.896296,0.812081
208,0.912987,0.903346,0.877256,0.890110,0.801980
209,0.951232,0.936255,0.932540,0.934394,0.876866
210,0.930683,0.808362,0.962656,0.878788,0.783784
211,0.972907,0.976190,0.957198,0.966601,0.935361
212,1.000000,1.000000,1.000000,1.000000,1.000000
213,0.976532,0.900000,0.995392,0.945295,0.896266
214,0.855479,0.775000,0.831418,0.802218,0.669753
215,0.552970,0.370192,0.340708,0.354839,0.215686
216,0.605655,0.544160,0.568452,0.556041,0.385081
217,0.964010,1.000000,0.928021,0.962667,0.928021
218,0.682589,0.522267,0.575893,0.547771,0.377193
219,0.915135,0.899628,0.883212,0.891344,0.803987
220,0.944240,0.858209,0.958333,0.905512,0.827338
221,0.745316,0.959184,0.497354,0.655052,0.487047
222,0.982363,0.915612,1.000000,0.955947,0.915612
223,0.952201,0.916388,0.954704,0.935154,0.878205
224,0.964623,0.923077,1.000000,0.960000,0.923077
225,0.960549,0.955056,0.944444,0.949721,0.904255
226,0.966150,0.951149,0.970674,0.960813,0.924581
227,0.848481,0.503497,0.923077,0.651584,0.483221
228,0.926270,0.787234,0.961039,0.865497,0.762887
229,0.946281,1.000000,0.892562,0.943231,0.892562
230,0.976887,0.975000,0.975000,0.975000,0.951220
231,0.919244,0.921875,0.877323,0.899048,0.816609
232,0.960266,0.965300,0.944444,0.954758,0.913433
233,0.785931,0.641509,0.662338,0.651757,0.483412
234,0.948308,0.932271,0.928571,0.930417,0.869888
235,0.984034,0.908654,1.000000,0.952141,0.908654
236,0.967169,0.971875,0.953988,0.962848,0.928358
237,0.987850,0.950382,1.000000,0.974560,0.950382
238,0.972719,0.996047,0.947368,0.971098,0.943820
239,0.951587,0.942982,0.926724,0.934783,0.877551
240,0.620868,0.545455,0.500000,0.521739,0.352941
241,0.794847,0.753363,0.691358,0.721030,0.563758
242,0.375372,0.054645,0.049020,0.051680,0.026525
243,0.887817,0.877500,0.900000,0.888608,0.799544
244,0.932404,0.916376,0.913194,0.914783,0.842949
245,0.928309,0.920000,0.900356,0.910072,0.834983
246,0.939720,0.900000,0.923077,0.911392,0.837209
247,0.979853,1.000000,0.959707,0.979439,0.959707
248,1.000000,1.000000,1.000000,1.000000,1.000000
249,0.988017,0.967262,1.000000,0.983359,0.967262
250,0.961779,0.897810,0.976190,0.935361,0.878571
251,0.974291,0.962617,0.962617,0.962617,0.927928
252,0.897262,0.830846,0.951567,0.887118,0.797136
253,0.933333,0.897222,0.950000,0.922857,0.856764
254,0.944036,0.937500,0.924658,0.931034,0.870968
255,0.960691,0.945148,0.945148,0.945148,0.896000
256,0.989932,0.982906,0.987124,0.985011,0.970464
257,0.975703,0.976253,0.973684,0.974967,0.951157
258,0.967532,0.909091,0.979592,0.943026,0.892193
259,0.959961,0.965909,0.937500,0.951493,0.907473
260,0.567043,0.913043,0.137255,0.238636,0.135484
261,0.948980,1.000000,0.897959,0.946237,0.897959
262,0.903261,0.910714,0.831522,0.869318,0.768844
263,0.968078,0.961672,0.958333,0.960000,0.923077
264,0.689471,0.551570,0.556561,0.554054,0.383178
265,0.899359,0.924370,0.833333,0.876494,0.780142
266,0.934783,1.000000,0.869565,0.930233,0.869565
267,0.873556,0.799465,0.911585,0.851852,0.741935
268,0.951149,0.904959,0.943966,0.924051,0.858824
269,0.948299,0.906452,0.955782,0.930464,0.869969
270,0.954072,0.919668,0.973607,0.945869,0.897297
271,0.955045,0.893162,0.954338,0.922737,0.856557
272,0.961652,0.904110,0.977778,0.939502,0.885906
273,0.917031,0.955446,0.850220,0.899767,0.817797
274,0.931210,0.908397,0.908397,0.908397,0.832168
275,0.919394,0.869444,0.942771,0.904624,0.825858
276,0.933650,0.895317,0.953079,0.923295,0.857520
277,0.529065,0.833333,0.061350,0.114286,0.060606
278,0.953057,0.928571,0.939759,0.934132,0.876404
279,0.909544,0.929260,0.867868,0.897516,0.814085
280,0.974490,1.000000,0.948980,0.973822,0.948980
281,0.809152,0.758333,0.812500,0.784483,0.645390
282,0.965483,0.976974,0.945860,0.961165,0.925234
283,0.844422,0.817204,0.791667,0.804233,0.672566
284,0.971268,0.991968,0.946360,0.968627,0.939163
285,0.883483,0.843373,0.840000,0.841683,0.726644
286,0.853471,0.807927,0.841270,0.824261,0.701058
287,0.964020,0.941606,0.959108,0.950276,0.905263
288,0.973413,0.866379,1.000000,0.928406,0.866379
289,0.936963,0.910156,0.917323,0.913725,0.841155
290,0.989603,0.958647,1.000000,0.978887,0.958647
291,1.000000,1.000000,1.000000,1.000000,1.000000
292,0.977008,0.971098,0.976744,0.973913,0.949153
293,0.971058,0.907051,1.000000,0.951261,0.907051
294,0.988246,0.946721,1.000000,0.972632,0.946721
295,0.945357,0.946524,0.907692,0.926702,0.863415
296,0.721056,0.624309,0.729032,0.672619,0.506726
297,0.859867,0.822981,0.841270,0.832025,0.712366
298,0.981752,1.000000,0.963504,0.981413,0.963504
299,0.968212,0.956522,0.960000,0.958258,0.919861
300,0.918332,0.654618,0.976048,0.783654,0.644269
301,0.934211,1.000000,0.868421,0.929577,0.868421
302,1.000000,1.000000,1.000000,1.000000,1.000000
303,0.639067,0.555012,0.681682,0.611860,0.440777
304,0.896841,0.812308,0.916667,0.861338,0.756447
305,0.960553,0.968571,0.946927,0.957627,0.918699
306,0.985801,0.954098,1.000000,0.976510,0.954098
307,0.857250,0.836237,0.810811,0.823328,0.699708
308,0.916120,0.640000,0.960000,0.768000,0.623377
309,0.954973,0.920000,0.958333,0.938776,0.884615
310,0.902657,0.975610,0.821114,0.891720,0.804598
311,0.978383,0.916364,1.000000,0.956357,0.916364
312,0.895588,0.890152,0.848375,0.868762,0.767974
313,0.625605,0.551613,0.546326,0.548957,0.378319
314,0.952926,0.939716,0.939716,0.939716,0.886288
315,0.877650,0.842262,0.870769,0.856278,0.748677
316,0.944890,0.771429,0.984375,0.864989,0.762097
317,0.944663,0.878543,0.943478,0.909853,0.834615
318,0.880132,0.898039,0.812057,0.852886,0.743506
319,0.975759,0.925439,0.981395,0.952596,0.909483
320,0.954955,0.901818,0.961240,0.930582,0.870175
321,0.842591,0.816667,0.837607,0.827004,0.705036
322,0.894110,0.835878,0.869048,0.852140,0.742373
323,0.932203,0.778462,1.000000,0.875433,0.778462
324,0.941868,0.879085,0.957295,0.916525,0.845912
325,0.702794,0.612766,0.576000,0.593814,0.422287
326,0.657789,0.609375,0.590909,0.600000,0.428571
327,0.941166,0.934694,0.912351,0.923387,0.857678
328,0.921273,0.916667,0.880000,0.897959,0.814815
329,0.615327,0.573770,0.520833,0.546022,0.375536
330,0.927704,0.794872,0.955947,0.868000,0.766784
331,0.984804,0.946667,0.990698,0.968182,0.938326
332,0.923570,0.815341,0.979522,0.889922,0.801676
333,0.959148,0.881857,0.967593,0.922737,0.856557
334,0.938127,0.937778,0.901709,0.919390,0.850806
335,0.972395,0.993333,0.949045,0.970684,0.943038
336,0.940781,0.937255,0.912214,0.924565,0.859712
337,0.935183,0.909408,0.922261,0.915789,0.844660
338,0.898248,0.598086,0.925926,0.726744,0.570776
339,0.682579,0.663004,0.563863,0.609428,0.438257
340,0.943541,0.870629,0.957692,0.912088,0.838384
341,0.944196,1.000000,0.888393,0.940898,0.888393
342,0.946676,0.940767,0.927835,0.934256,0.876623
343,0.939896,0.970149,0.890411,0.928571,0.866667
344,0.827154,0.788462,0.793548,0.790997,0.654255
345,0.988456,0.963768,0.996255,0.979742,0.960289
346,0.936667,1.000000,0.873333,0.932384,0.873333
347,0.975510,0.986014,0.959184,0.972414,0.946309
348,0.958054,0.909722,0.966790,0.937388,0.882155
349,0.992872,0.976667,1.000000,0.988196,0.976667
350,0.956424,0.955631,0.939597,0.947547,0.900322
351,0.956294,0.809160,1.000000,0.894515,0.809160
352,0.935852,0.923077,0.913043,0.918033,0.848485
353,0.994970,0.982877,1.000000,0.991364,0.982877
354,0.830754,0.710692,0.840149,0.770017,0.626039
355,0.959889,0.832685,0.995349,0.906780,0.829457
356,0.905731,0.916667,0.852399,0.883365,0.791096
357,0.668593,0.513725,0.562232,0.536885,0.366947
358,0.989083,1.000000,0.978166,0.988962,0.978166
359,0.892496,0.836957,0.871698,0.853974,0.745161
360,0.745659,0.638889,0.659836,0.649194,0.480597
361,0.912448,0.899306,0.883959,0.891566,0.804348
362,0.957708,0.959302,0.926966,0.942857,0.891892
363,0.904772,0.923913,0.852843,0.886957,0.796875
364,0.750000,0.744361,0.642857,0.689895,0.526596
365,0.971698,1.000000,0.943396,0.970874,0.943396
366,0.939329,0.947214,0.920228,0.933526,0.875339
367,0.927794,0.921502,0.903010,0.912162,0.838509
368,0.960848,0.954955,0.954955,0.954955,0.913793
369,0.930638,0.916129,0.916129,0.916129,0.845238
370,0.975511,0.975000,0.972299,0.973648,0.948649
371,0.928178,0.948571,0.899729,0.923505,0.857881
372,0.945806,0.864198,0.950226,0.905172,0.826772
373,0.892396,0.891892,0.882353,0.887097,0.797101
374,0.865687,0.878378,0.844156,0.860927,0.755814
375,0.673461,0.671795,0.671795,0.671795,0.505792
376,0.860668,0.875000,0.771429,0.819957,0.694853
377,0.982692,0.936170,1.000000,0.967033,0.936170
378,0.947233,0.969970,0.917614,0.943066,0.892265
379,0.914753,0.916031,0.872727,0.893855,0.808081
380,0.866868,0.883333,0.788104,0.833006,0.713805
381,0.944002,0.952830,0.905830,0.928736,0.866953
382,0.980417,0.948936,0.982379,0.965368,0.933054
383,0.955643,0.929730,0.971751,0.950276,0.905263
384,0.974143,0.988095,0.954023,0.970760,0.943182
385,0.934290,0.901907,0.951149,0.925874,0.861979
386,0.965460,0.925651,0.968872,0.946768,0.898917
387,0.969798,0.902256,0.987654,0.943026,0.892193
388,0.954976,1.000000,0.909953,0.952854,0.909953
389,0.928203,0.973684,0.878628,0.923717,0.858247
390,0.987903,0.960000,1.000000,0.979592,0.960000
391,0.850529,0.751020,0.810573,0.779661,0.638889
392,0.949246,0.886463,0.944186,0.914414,0.842324
393,0.737712,0.622881,0.636364,0.629550,0.459375
394,0.923529,1.000000,0.847059,0.917197,0.847059
395,0.876983,0.865546,0.814229,0.839104,0.722807
396,0.956133,0.956522,0.936170,0.946237,0.897959
397,0.934181,0.873684,0.976471,0.922222,0.855670
398,1.000000,1.000000,1.000000,1.000000,1.000000
399,0.973776,0.876033,1.000000,0.933921,0.876033
400,0.956522,0.781513,1.000000,0.877358,0.781513
401,0.952897,0.956897,0.940678,0.948718,0.902439
402,0.953054,0.916435,0.973373,0.944046,0.894022
403,0.941871,0.881410,0.958188,0.918197,0.848765
404,0.717011,0.616352,0.535519,0.573099,0.401639
405,0.935335,0.716157,0.976190,0.826196,0.703863
406,0.949833,1.000000,0.899666,0.947183,0.899666
407,0.902992,0.872283,0.914530,0.892907,0.806533
408,0.936133,0.971429,0.883117,0.925170,0.860759
409,0.920113,0.960000,0.857143,0.905660,0.827586
410,0.731837,0.686520,0.680124,0.683307,0.518957
411,0.922348,0.933333,0.875000,0.903226,0.823529
412,0.954438,0.926316,0.975069,0.950067,0.904884
413,0.691792,0.641667,0.675439,0.658120,0.490446
414,0.944396,0.919872,0.940984,0.930308,0.869697
415,0.948437,0.960000,0.916031,0.937500,0.882353
416,0.880581,0.781746,0.860262,0.819127,0.693662
417,0.967439,0.864979,0.990338,0.923423,0.857741
418,1.000000,1.000000,1.000000,1.000000,1.000000
419,1.000000,1.000000,1.000000,1.000000,1.000000
420,0.951691,0.902439,1.000000,0.948718,0.902439
421,0.922075,0.827778,0.973856,0.894895,0.809783
422,0.968590,0.958333,0.958333,0.958333,0.920000
423,0.906537,0.871528,0.886926,0.879159,0.784375
424,0.979167,1.000000,0.958333,0.978723,0.958333
425,0.964806,0.975069,0.951351,0.963064,0.928760
426,0.983535,0.979167,0.979167,0.979167,0.959184
427,0.937448,0.956522,0.896296,0.925430,0.861210
428,0.954455,0.956522,0.932862,0.944544,0.894915
429,0.891636,0.895833,0.845902,0.870152,0.770149
430,0.956653,0.870091,1.000000,0.930533,0.870091
431,0.979534,0.965986,0.979310,0.972603,0.946667
432,0.990112,0.972973,0.990826,0.981818,0.964286
433,0.620554,0.511312,0.444882,0.475789,0.312155
434,0.954545,1.000000,0.909091,0.952381,0.909091
435,0.965334,0.958188,0.954861,0.956522,0.916667
436,1.000000,1.000000,1.000000,1.000000,1.000000
437,0.992798,0.977049,1.000000,0.988391,0.977049
438,0.975472,0.936170,0.977778,0.956522,0.916667
439,0.954086,0.867188,0.969432,0.915464,0.844106
440,0.955273,0.922179,0.948000,0.934911,0.877778
441,0.958053,0.992509,0.920139,0.954955,0.913793
442,0.739650,0.666667,0.725552,0.694864,0.532407
443,0.994297,0.977273,1.000000,0.988506,0.977273
444,0.964870,0.938182,0.962687,0.950276,0.905263
445,0.784701,0.705128,0.756014,0.729685,0.574413
446,0.923748,0.836957,0.931452,0.881679,0.788396
447,0.962673,0.944444,0.971429,0.957746,0.918919
448,0.959709,0.929293,0.961672,0.945205,0.896104
449,0.884342,1.000000,0.768683,0.869215,0.768683
450,0.883904,0.836879,0.858182,0.847397,0.735202
451,0.922555,0.821138,0.983766,0.895126,0.810160
452,0.948558,0.973384,0.911032,0.941176,0.888889
453,0.937745,0.934545,0.911348,0.922801,0.856667
454,0.975199,0.973607,0.970760,0.972182,0.945869
455,0.857028,0.767045,0.885246,0.821918,0.697674
456,0.915991,0.973064,0.850000,0.907378,0.830460
457,0.885500,0.836364,0.858209,0.847145,0.734824
458,0.951488,0.963333,0.926282,0.944444,0.894737
459,0.939242,0.888112,0.940741,0.913669,0.841060
460,0.900763,0.891775,0.847737,0.869198,0.768657
461,0.987595,0.952381,1.000000,0.975610,0.952381
462,0.842848,0.754098,0.833333,0.791738,0.655271
463,0.988212,0.958188,1.000000,0.978648,0.958188
464,0.838408,0.745033,0.827206,0.783972,0.644699
465,0.967161,0.962810,0.951020,0.956879,0.917323
466,0.932644,0.805785,0.946602,0.870536,0.770751
467,0.878277,0.804196,0.864662,0.833333,0.714286
468,0.829214,0.844221,0.714894,0.774194,0.631579
469,0.934333,0.805344,0.959091,0.875519,0.778598
470,0.973740,0.940000,0.975104,0.957230,0.917969
471,0.979284,0.920000,1.000000,0.958333,0.920000
472,0.985855,0.961905,0.996711,0.978998,0.958861
473,0.976091,0.958333,0.970464,0.964361,0.931174
474,0.942176,0.938182,0.918149,0.928058,0.865772
475,0.986034,0.942748,1.000000,0.970530,0.942748
476,0.963399,0.985646,0.932127,0.958140,0.919643
477,0.795274,0.783784,0.783784,0.783784,0.644444
478,0.827621,0.750000,0.812500,0.780000,0.639344
479,0.238408,0.040541,0.042553,0.041522,0.021201
480,0.844097,0.735849,0.783920,0.759124,0.611765
481,0.969371,0.921986,0.981132,0.950640,0.905923
482,0.890476,0.847328,0.857143,0.852207,0.742475
483,0.807591,0.743243,0.825826,0.782361,0.642523
484,0.968085,1.000000,0.936170,0.967033,0.936170
485,0.927059,0.939759,0.883019,0.910506,0.835714
486,0.975184,0.992063,0.954198,0.972763,0.946970
487,0.940306,0.948617,0.905660,0.926641,0.863309
488,0.930189,0.900000,0.950000,0.924324,0.859296
489,0.945862,0.956349,0.912879,0.934109,0.876364
490,0.960752,0.884000,0.973568,0.926625,0.863281
491,0.894472,0.875000,0.847656,0.861111,0.756098
492,0.932374,0.966463,0.890449,0.926901,0.863760
493,0.955482,0.908397,0.955823,0.931507,0.871795
494,0.939668,0.852140,0.948052,0.897541,0.814126
495,0.958071,0.933086,0.950758,0.941839,0.890071
496,0.922291,0.895735,0.883178,0.889412,0.800847
497,0.769101,0.769444,0.740642,0.754768,0.606127
498,0.969056,0.954357,0.958333,0.956341,0.916335
499,0.983030,0.941176,0.991150,0.965517,0.933333
500,0.892036,0.933333,0.836957,0.882521,0.789744
501,0.973789,0.956863,0.968254,0.962525,0.927757
502,0.849739,0.835897,0.857895,0.846753,0.734234
503,0.761281,0.784232,0.630000,0.698706,0.536932
504,0.985097,0.985240,0.978022,0.981618,0.963899
505,0.938481,0.942029,0.909091,0.925267,0.860927
506,0.997508,0.983784,1.000000,0.991826,0.983784
507,0.948699,0.913043,0.943820,0.928177,0.865979
508,0.972875,0.868778,0.994819,0.927536,0.864865
509,0.950670,0.975709,0.912879,0.943249,0.892593
510,0.960649,0.963211,0.944262,0.953642,0.911392
511,0.740534,0.782407,0.576792,0.664047,0.497059
512,0.954363,0.913846,0.967427,0.939873,0.886567
513,0.964286,1.000000,0.928571,0.962963,0.928571
514,0.905863,0.973333,0.823308,0.892057,0.805147
515,0.961783,0.895911,0.975709,0.934109,0.876364
516,1.000000,1.000000,1.000000,1.000000,1.000000
