id,acc,pre,rec,f1s,iou
107,0.843433,0.797101,0.797101,0.797101,0.662651
108,0.978507,0.947368,1.000000,0.972973,0.947368
109,0.977759,0.974684,0.966527,0.970588,0.942857
110,0.873125,0.846154,0.868421,0.857143,0.750000
111,0.992763,0.986301,0.990826,0.988558,0.977376
112,0.940755,0.896552,0.924444,0.910284,0.835341
113,0.718067,0.888889,0.480480,0.623782,0.453258
114,0.912928,0.872222,0.928994,0.899713,0.817708
115,0.858697,0.600719,0.902703,0.721382,0.564189
116,0.506210,0.347826,0.038462,0.069264,0.035874
117,0.903431,0.846154,0.910596,0.877193,0.781250
118,0.983202,0.942373,1.000000,0.970332,0.942373
119,0.917512,0.930909,0.873720,0.901408,0.820513
120,0.885069,0.881533,0.840532,0.860544,0.755224
121,0.837342,0.766129,0.781893,0.773931,0.631229
122,0.955324,0.870370,0.975104,0.919765,0.851449
123,0.816347,0.814815,0.735786,0.773286,0.630372
124,0.968918,0.982456,0.945148,0.963441,0.929461
125,0.842246,0.850000,0.772727,0.809524,0.680000
126,0.955291,0.942222,0.933921,0.938053,0.883333
127,0.974208,0.971510,0.971510,0.971510,0.944598
128,0.835133,0.916667,0.727273,0.811060,0.682171
129,0.977319,0.957447,0.978261,0.967742,0.937500
130,0.941238,0.963134,0.896996,0.928889,0.867220
131,0.953293,0.981413,0.916667,0.947935,0.901024
132,0.952285,0.977778,0.916667,0.946237,0.897959
133,0.948980,0.816667,1.000000,0.899083,0.816667
134,0.961273,0.923077,0.960000,0.941176,0.888889
135,0.685432,0.544643,0.552036,0.548315,0.377709
136,0.816824,0.809659,0.791667,0.800562,0.667447
137,0.995274,0.980769,1.000000,0.990291,0.980769
138,0.923951,0.921260,0.886364,0.903475,0.823944
139,0.737988,0.606178,0.662447,0.633065,0.463127
140,1.000000,1.000000,1.000000,1.000000,1.000000
141,0.974388,0.973282,0.962264,0.967742,0.937500
142,0.883410,0.813559,0.845815,0.829374,0.708487
143,0.976190,1.000000,0.952381,0.975610,0.952381
144,0.897959,0.836364,0.938776,0.884615,0.793103
145,0.926399,0.873188,0.919847,0.895911,0.811448
146,0.874867,0.894595,0.848718,0.871053,0.771562
147,0.971525,0.937500,0.967742,0.952381,0.909091
148,0.624671,0.516667,0.611842,0.560241,0.389121
149,0.945646,0.815261,0.971292,0.886463,0.796078
150,0.935625,0.875000,0.925110,0.899358,0.817121
151,0.651435,0.533074,0.531008,0.532039,0.362434
152,0.867560,0.854985,0.842262,0.848576,0.736979
153,0.960730,0.867159,0.987395,0.923379,0.857664
154,0.900228,0.863333,0.883959,0.873524,0.775449
155,0.918371,0.818421,0.984177,0.893678,0.807792
156,0.942396,1.000000,0.884793,0.938875,0.884793
157,0.541944,0.789474,0.090361,0.162162,0.088235
158,0.987850,0.950382,1.000000,0.974560,0.950382
159,0.964928,0.916667,0.956522,0.936170,0.880000
160,0.982464,0.946188,0.985981,0.965675,0.933628
161,0.798131,0.778912,0.733974,0.755776,0.607427
162,0.898275,0.832727,0.884170,0.857678,0.750820
163,0.943042,0.942387,0.912351,0.927126,0.864151
164,1.000000,1.000000,1.000000,1.000000,1.000000
165,0.964324,0.935115,0.960784,0.947776,0.900735
166,0.905275,0.973684,0.822222,0.891566,0.804348
167,0.844263,0.810526,0.857939,0.833559,0.714617
168,0.901863,0.856061,0.875969,0.865900,0.763514
169,0.951457,0.935606,0.935606,0.935606,0.879004
170,0.948746,0.972332,0.911111,0.940727,0.888087
171,0.976787,0.974359,0.974359,0.974359,0.950000
172,0.973251,1.000000,0.946502,0.972516,0.946502
173,0.927301,0.925641,0.928021,0.926829,0.863636
174,0.910195,0.842282,0.912727,0.876091,0.779503
175,0.953167,0.930348,0.930348,0.930348,0.869767
176,1.000000,1.000000,1.000000,1.000000,1.000000
177,0.965254,0.973529,0.951149,0.962209,0.927171
178,0.961538,1.000000,0.923077,0.960000,0.923077
179,0.644928,0.539855,0.539855,0.539855,0.369727
180,0.924003,0.948980,0.880126,0.913257,0.840361
181,0.980934,0.977099,0.973384,0.975238,0.951673
182,0.522959,0.482759,0.071429,0.124444,0.066351
183,0.956446,1.000000,0.912892,0.954463,0.912892
184,0.976923,0.916667,1.000000,0.956522,0.916667
185,0.977321,0.986159,0.962838,0.974359,0.950000
186,0.952991,1.000000,0.905983,0.950673,0.905983
187,0.836633,0.687980,0.921233,0.787701,0.649758
188,0.882993,0.829032,0.874150,0.850993,0.740634
189,0.912788,0.909091,0.872727,0.890538,0.802676
190,0.964912,0.952381,0.952381,0.952381,0.909091
191,0.925832,0.925743,0.877934,0.901205,0.820175
192,0.852496,0.740000,0.853846,0.792857,0.656805
193,0.943284,0.941818,0.918440,0.929982,0.869128
194,0.636203,0.581717,0.614035,0.597440,0.425963
195,0.988964,0.937500,1.000000,0.967742,0.937500
196,0.694196,0.659459,0.683473,0.671252,0.505176
197,0.952727,1.000000,0.905455,0.950382,0.905455
198,0.941364,0.923875,0.927083,0.925477,0.861290
199,0.946394,0.954545,0.916364,0.935065,0.878049
200,0.878678,0.863014,0.840000,0.851351,0.741176
201,0.936183,0.728155,0.961538,0.828729,0.707547
202,0.911597,0.908730,0.867424,0.887597,0.797909
203,0.975029,0.916376,0.996212,0.954628,0.913194
204,0.946292,0.869565,0.960000,0.912548,0.839161
205,0.639691,0.445983,0.651822,0.529605,0.360179
206,0.923816,0.860759,0.906667,0.883117,0.790698
207,0.942949,0.937984,0.916667,0.927203,0.864286
208,0.983253,0.978339,0.978339,0.978339,0.957597
209,0.948726,0.974468,0.908730,0.940452,0.887597
210,0.922174,0.767974,0.975104,0.859232,0.753205
211,0.972907,0.976190,0.957198,0.966601,0.935361
212,0.985714,1.000000,0.971429,0.985507,0.971429
213,0.918103,0.837607,0.903226,0.869180,0.768627
214,0.559402,0.813953,0.134100,0.230263,0.130112
215,0.552970,0.370192,0.340708,0.354839,0.215686
216,0.616815,0.560117,0.568452,0.564254,0.393004
217,0.964010,1.000000,0.928021,0.962667,0.928021
218,0.732589,0.563433,0.674107,0.613821,0.442815
219,0.915135,0.899628,0.883212,0.891344,0.803987
220,0.910355,0.790780,0.929167,0.854406,0.745819
221,0.558326,0.884615,0.121693,0.213953,0.119792
222,0.989418,0.947598,1.000000,0.973094,0.947598
223,0.938067,0.929329,0.916376,0.922807,0.856678
224,0.953302,0.923684,0.975000,0.948649,0.902314
225,0.980732,0.943662,0.992593,0.967509,0.937063
226,0.976308,0.976401,0.970674,0.973529,0.948424
227,0.610465,0.334975,0.435897,0.378830,0.233677
228,0.928106,0.825095,0.939394,0.878543,0.783394
229,0.946281,1.000000,0.892562,0.943231,0.892562
230,0.976887,0.975000,0.975000,0.975000,0.951220
231,0.902739,0.864469,0.877323,0.870849,0.771242
232,0.970679,1.000000,0.941358,0.969793,0.941358
233,0.874242,0.725714,0.824675,0.772036,0.628713
234,0.948308,0.932271,0.928571,0.930417,0.869888
235,0.958824,0.794118,1.000000,0.885246,0.794118
236,0.967169,0.971875,0.953988,0.962848,0.928358
237,0.973137,0.931298,0.979920,0.954990,0.913858
238,0.962101,0.954545,0.947368,0.950943,0.906475
239,0.925381,0.948357,0.870690,0.907865,0.831276
240,0.675964,0.609756,0.583333,0.596252,0.424757
241,0.796277,0.772093,0.683128,0.724891,0.568493
242,0.495690,0.000000,0.000000,0.000000,0.000000
243,0.898087,0.878049,0.923077,0.900000,0.818182
244,0.932404,0.916376,0.913194,0.914783,0.842949
245,0.950178,1.000000,0.900356,0.947566,0.900356
246,0.897941,0.868996,0.850427,0.859611,0.753788
247,0.979853,1.000000,0.959707,0.979439,0.959707
248,1.000000,1.000000,1.000000,1.000000,1.000000
249,0.988017,0.967262,1.000000,0.983359,0.967262
250,0.974520,0.909420,0.996032,0.950758,0.906137
251,0.948574,0.893333,0.939252,0.915718,0.844538
252,0.897262,0.830846,0.951567,0.887118,0.797136
253,0.922072,0.872973,0.950000,0.909859,0.834625
254,0.950134,0.957447,0.924658,0.940767,0.888158
255,0.949722,0.899598,0.945148,0.921811,0.854962
256,0.942660,0.822464,0.974249,0.891945,0.804965
257,0.973684,1.000000,0.947368,0.972973,0.947368
258,0.957328,0.872727,0.979592,0.923077,0.857143
259,0.959961,0.965909,0.937500,0.951493,0.907473
260,0.635670,0.954545,0.274510,0.426396,0.270968
261,0.948980,1.000000,0.897959,0.946237,0.897959
262,0.883370,0.679012,0.896739,0.772834,0.629771
263,1.000000,1.000000,1.000000,1.000000,1.000000
264,0.659275,0.478599,0.556561,0.514644,0.346479
265,0.918298,0.927419,0.871212,0.898438,0.815603
266,0.901746,0.931452,0.836957,0.881679,0.788396
267,0.976412,0.972561,0.972561,0.972561,0.946588
268,0.889118,0.858407,0.836207,0.847162,0.734848
269,0.943878,0.916944,0.938776,0.927731,0.865204
270,0.954072,0.919668,0.973607,0.945869,0.897297
271,0.968319,0.954338,0.954338,0.954338,0.912664
272,0.966234,0.902027,0.988889,0.943463,0.892977
273,0.989228,0.949791,1.000000,0.974249,0.949791
274,0.931225,0.921875,0.900763,0.911197,0.836879
275,0.939306,0.915205,0.942771,0.928783,0.867036
276,0.933091,0.909091,0.938416,0.923521,0.857909
277,0.524387,0.692308,0.055215,0.102273,0.053892
278,0.970056,0.934363,0.971888,0.952756,0.909774
279,0.913332,0.924290,0.879880,0.901538,0.820728
280,0.974490,1.000000,0.948980,0.973822,0.948980
281,0.847470,0.863192,0.788690,0.824261,0.701058
282,0.980878,0.980769,0.974522,0.977636,0.956250
283,0.844422,0.817204,0.791667,0.804233,0.672566
284,0.971268,0.991968,0.946360,0.968627,0.939163
285,0.886629,0.794224,0.880000,0.834915,0.716612
286,0.907842,0.956679,0.841270,0.895270,0.810398
287,0.964020,0.941606,0.959108,0.950276,0.905263
288,0.966723,0.857759,0.990050,0.919169,0.850427
289,0.934995,0.909804,0.913386,0.911591,0.837545
290,0.983721,0.958175,0.988235,0.972973,0.947368
291,1.000000,1.000000,1.000000,1.000000,1.000000
292,0.988372,1.000000,0.976744,0.988235,0.976744
293,0.958151,0.913333,0.968198,0.939966,0.886731
294,0.979204,0.909449,1.000000,0.952577,0.909449
295,0.945357,0.946524,0.907692,0.926702,0.863415
296,0.717892,0.619178,0.729032,0.669630,0.503341
297,0.913362,0.854651,0.933333,0.892261,0.805479
298,0.969987,0.956522,0.963504,0.960000,0.923077
299,0.958182,1.000000,0.916364,0.956357,0.916364
300,0.922384,0.668033,0.976048,0.793187,0.657258
301,0.945906,1.000000,0.891813,0.942813,0.891813
302,1.000000,1.000000,1.000000,1.000000,1.000000
303,0.639067,0.555012,0.681682,0.611860,0.440777
304,0.896841,0.812308,0.916667,0.861338,0.756447
305,0.946586,0.967647,0.918994,0.942693,0.891599
306,0.974000,0.975610,0.962199,0.968858,0.939597
307,0.823632,0.727273,0.837838,0.778650,0.637532
308,0.916120,0.640000,0.960000,0.768000,0.623377
309,0.954973,0.920000,0.958333,0.938776,0.884615
310,0.938416,1.000000,0.876833,0.934375,0.876833
311,0.930764,0.908367,0.904762,0.906561,0.829091
312,0.899366,0.897338,0.851986,0.874074,0.776316
313,0.595850,0.510836,0.527157,0.518868,0.350318
314,0.926987,0.957364,0.875887,0.914815,0.843003
315,0.884186,0.857576,0.870769,0.864122,0.760753
316,0.969383,0.875000,0.984375,0.926471,0.863014
317,0.930144,0.903930,0.900000,0.901961,0.821429
318,0.865072,0.868726,0.797872,0.831793,0.712025
319,0.876949,0.927778,0.776744,0.845570,0.732456
320,0.954955,0.901818,0.961240,0.930582,0.870175
321,0.805251,0.767568,0.809117,0.787795,0.649886
322,0.907059,0.896694,0.861111,0.878543,0.783394
323,0.893351,0.833333,0.869565,0.851064,0.740741
324,0.929830,0.887372,0.925267,0.905923,0.828025
325,0.879993,0.818533,0.848000,0.833006,0.713805
326,0.661367,0.618590,0.584848,0.601246,0.429844
327,0.941166,0.934694,0.912351,0.923387,0.857678
328,0.921273,0.916667,0.880000,0.897959,0.814815
329,0.601190,0.542522,0.550595,0.546529,0.376016
330,0.909593,0.780669,0.925110,0.846774,0.734266
331,0.970229,0.920705,0.972093,0.945701,0.896996
332,0.942918,0.861862,0.979522,0.916933,0.846608
333,0.945944,0.829365,0.967593,0.893162,0.806950
334,0.958042,0.900000,0.961538,0.929752,0.868726
335,0.972395,0.993333,0.949045,0.970684,0.943038
336,0.956977,0.916058,0.958015,0.936567,0.880702
337,0.937112,0.870968,0.954064,0.910624,0.835913
338,0.918604,0.640000,0.948148,0.764179,0.618357
339,0.551402,1.000000,0.102804,0.186441,0.102804
340,0.943541,0.870629,0.957692,0.912088,0.838384
341,0.582143,0.926829,0.169643,0.286792,0.167401
342,0.954480,0.960993,0.931271,0.945899,0.897351
343,0.922888,0.989362,0.849315,0.914005,0.841629
344,0.794209,0.736842,0.767742,0.751975,0.602532
345,0.988456,0.963768,0.996255,0.979742,0.960289
346,0.948333,1.000000,0.896667,0.945518,0.896667
347,0.975510,0.986014,0.959184,0.972414,0.946309
348,0.843245,0.857143,0.752768,0.801572,0.668852
349,0.988798,0.963816,1.000000,0.981575,0.963816
350,0.956424,0.955631,0.939597,0.947547,0.900322
351,0.951049,0.791045,1.000000,0.883333,0.791045
352,0.946679,0.961832,0.913043,0.936803,0.881119
353,0.995976,0.986254,1.000000,0.993080,0.986254
354,0.834082,0.736667,0.821561,0.776801,0.635057
355,0.928831,0.846154,0.920930,0.881960,0.788845
356,0.905731,0.916667,0.852399,0.883365,0.791096
357,0.666447,0.511811,0.557940,0.533881,0.364146
358,0.989083,1.000000,0.978166,0.988962,0.978166
359,0.883102,0.839552,0.849057,0.844278,0.730519
360,0.757954,0.647287,0.684426,0.665339,0.498507
361,0.908319,0.916667,0.863481,0.889279,0.800633
362,0.963483,1.000000,0.926966,0.962099,0.926966
363,0.904772,0.923913,0.852843,0.886957,0.796875
364,0.676566,0.586510,0.649351,0.616333,0.445434
365,0.971698,1.000000,0.943396,0.970874,0.943396
366,0.950995,0.945869,0.945869,0.945869,0.897297
367,0.927794,0.921502,0.903010,0.912162,0.838509
368,0.960848,0.954955,0.954955,0.954955,0.913793
369,0.959548,0.937107,0.961290,0.949045,0.903030
370,0.975511,0.975000,0.972299,0.973648,0.948649
371,0.962207,0.972222,0.948509,0.960219,0.923483
372,0.964793,0.872000,0.986425,0.925690,0.861660
373,0.879027,0.888889,0.855615,0.871935,0.772947
374,0.771269,0.778378,0.748052,0.762914,0.616702
375,0.675947,0.678947,0.661538,0.670130,0.503906
376,0.905195,0.829545,0.893878,0.860511,0.755172
377,0.982692,0.936170,1.000000,0.967033,0.936170
378,0.956019,0.967742,0.937500,0.952381,0.909091
379,0.897071,0.857143,0.872727,0.864865,0.761905
380,0.835352,0.881818,0.721190,0.793456,0.657627
381,0.944002,0.952830,0.905830,0.928736,0.866953
382,0.908537,0.825203,0.894273,0.858351,0.751852
383,0.926232,0.923077,0.915254,0.919149,0.850394
384,0.976059,0.988142,0.957854,0.972763,0.946970
385,0.934290,0.901907,0.951149,0.925874,0.861979
386,0.901967,0.959091,0.821012,0.884696,0.793233
387,0.960555,0.869565,0.987654,0.924855,0.860215
388,0.954976,1.000000,0.909953,0.952854,0.909953
389,0.928203,0.973684,0.878628,0.923717,0.858247
390,0.987903,0.960000,1.000000,0.979592,0.960000
391,0.894008,0.750000,0.911894,0.823062,0.699324
392,0.951003,0.894273,0.944186,0.918552,0.849372
393,0.737712,0.622881,0.636364,0.629550,0.459375
394,0.923529,1.000000,0.847059,0.917197,0.847059
395,0.925169,0.894118,0.901186,0.897638,0.814286
396,0.937625,0.958333,0.897163,0.926740,0.863481
397,0.957207,0.899471,1.000000,0.947075,0.899471
398,1.000000,1.000000,1.000000,1.000000,1.000000
399,0.932544,0.852174,0.924528,0.886878,0.796748
400,0.831427,0.825000,0.709677,0.763006,0.616822
401,0.953896,0.946629,0.951977,0.949296,0.903485
402,0.941983,0.919540,0.946746,0.932945,0.874317
403,0.802719,0.919598,0.637631,0.753086,0.603960
404,0.776884,0.672316,0.650273,0.661111,0.493776
405,0.933171,0.751174,0.952381,0.839895,0.723982
406,0.949833,1.000000,0.899666,0.947183,0.899666
407,0.974359,1.000000,0.948718,0.973684,0.948718
408,0.948025,0.946429,0.917749,0.931868,0.872428
409,0.920113,0.960000,0.857143,0.905660,0.827586
410,0.731837,0.686520,0.680124,0.683307,0.518957
411,0.922348,0.933333,0.875000,0.903226,0.823529
412,0.721597,0.749164,0.620499,0.678788,0.513761
413,0.705366,0.663793,0.675439,0.669565,0.503268
414,0.956320,0.927215,0.960656,0.943639,0.893293
415,0.958015,1.000000,0.916031,0.956175,0.916031
416,0.877910,0.822511,0.829694,0.826087,0.703704
417,0.967439,0.864979,0.990338,0.923423,0.857741
418,1.000000,1.000000,1.000000,1.000000,1.000000
419,0.995192,0.981413,1.000000,0.990619,0.981413
420,0.963768,0.925000,1.000000,0.961039,0.925000
421,0.922075,0.827778,0.973856,0.894895,0.809783
422,0.975962,0.913495,1.000000,0.954792,0.913495
423,0.900076,0.909091,0.848057,0.877514,0.781759
424,0.979167,1.000000,0.958333,0.978723,0.958333
425,0.962162,1.000000,0.924324,0.960674,0.924324
426,0.983535,0.979167,0.979167,0.979167,0.959184
427,0.943695,0.939394,0.918519,0.928839,0.867133
428,0.967362,0.947917,0.964664,0.956217,0.916107
429,0.891636,0.895833,0.845902,0.870152,0.770149
430,0.963710,0.888889,1.000000,0.941176,0.888889
431,0.979534,0.965986,0.979310,0.972603,0.946667
432,0.989229,0.968610,0.990826,0.979592,0.960000
433,0.669603,0.566667,0.535433,0.550607,0.379888
434,0.977273,1.000000,0.954545,0.976744,0.954545
435,0.965334,0.958188,0.954861,0.956522,0.916667
436,1.000000,1.000000,1.000000,1.000000,1.000000
437,0.980453,0.940063,1.000000,0.969106,0.940063
438,0.975472,0.936170,0.977778,0.956522,0.916667
439,0.943137,0.814545,0.978166,0.888889,0.800000
440,0.924464,0.906504,0.892000,0.899194,0.816850
441,0.987567,0.992958,0.979167,0.986014,0.972414
442,0.511882,0.576923,0.047319,0.087464,0.045732
443,1.000000,1.000000,1.000000,1.000000,1.000000
444,0.964870,0.938182,0.962687,0.950276,0.905263
445,0.801883,0.714286,0.790378,0.750408,0.600522
446,0.923748,0.836957,0.931452,0.881679,0.788396
447,0.951152,0.918919,0.971429,0.944444,0.894737
448,0.857167,0.836957,0.804878,0.820604,0.695783
449,0.884342,1.000000,0.768683,0.869215,0.768683
450,0.880225,0.803333,0.876364,0.838261,0.721557
451,0.774064,0.741497,0.707792,0.724252,0.567708
452,0.969701,0.967626,0.957295,0.962433,0.927586
453,0.943722,0.955390,0.911348,0.932849,0.874150
454,0.963887,0.945869,0.970760,0.958153,0.919668
455,0.711174,0.963504,0.432787,0.597285,0.425806
456,0.915991,0.973064,0.850000,0.907378,0.830460
457,0.885760,0.946667,0.794776,0.864097,0.760714
458,0.977075,0.983660,0.964744,0.974110,0.949527
459,0.939242,0.888112,0.940741,0.913669,0.841060
460,0.904076,0.852000,0.876543,0.864097,0.760714
461,0.987595,0.952381,1.000000,0.975610,0.952381
462,0.841236,0.735849,0.847826,0.787879,0.650000
463,0.988212,0.958188,1.000000,0.978648,0.958188
464,0.847599,0.749186,0.845588,0.794473,0.659026
465,0.968831,0.978903,0.946939,0.962656,0.928000
466,0.932644,0.805785,0.946602,0.870536,0.770751
467,0.898903,0.806667,0.909774,0.855124,0.746914
468,0.952021,0.848708,0.978723,0.909091,0.833333
469,0.951177,0.868313,0.959091,0.911447,0.837302
470,0.872114,0.825000,0.821577,0.823285,0.699647
471,0.979284,0.920000,1.000000,0.958333,0.920000
472,0.933553,0.938567,0.904605,0.921273,0.854037
473,0.918643,0.791519,0.945148,0.861538,0.756757
474,0.935943,1.000000,0.871886,0.931559,0.871886
475,0.986034,0.942748,1.000000,0.970530,0.942748
476,0.946188,0.990000,0.895928,0.940618,0.887892
477,0.808787,0.789474,0.810811,0.800000,0.666667
478,0.858647,0.798680,0.840278,0.818951,0.693410
479,0.693354,0.560345,0.691489,0.619048,0.448276
480,0.854353,0.780000,0.783920,0.781955,0.641975
481,0.952070,0.872054,0.977358,0.921708,0.854785
482,0.890476,0.847328,0.857143,0.852207,0.742475
483,0.759963,0.686842,0.783784,0.732118,0.577434
484,0.968085,1.000000,0.936170,0.967033,0.936170
485,0.937616,0.975104,0.886792,0.928854,0.867159
486,0.975184,0.992063,0.954198,0.972763,0.946970
487,0.971658,0.992095,0.947170,0.969112,0.940075
488,0.930189,0.900000,0.950000,0.924324,0.859296
489,0.968590,0.958333,0.958333,0.958333,0.920000
490,0.939133,0.872428,0.933921,0.902128,0.821705
491,0.894117,0.917391,0.824219,0.868313,0.767273
492,0.946419,0.967456,0.918539,0.942363,0.891008
493,0.955482,0.908397,0.955823,0.931507,0.871795
494,0.969642,0.904382,0.982684,0.941909,0.890196
495,0.958071,0.933086,0.950758,0.941839,0.890071
496,0.955583,0.894737,0.953271,0.923077,0.857143
497,0.839885,0.817949,0.852941,0.835079,0.716854
498,0.990809,0.960000,1.000000,0.979592,0.960000
499,0.980398,0.948718,0.982301,0.965217,0.932773
500,0.892036,0.933333,0.836957,0.882521,0.789744
501,0.973789,0.956863,0.968254,0.962525,0.927757
502,0.849739,0.835897,0.857895,0.846753,0.734234
503,0.804904,0.936275,0.636667,0.757937,0.610224
504,0.984344,0.944637,1.000000,0.971530,0.944637
505,0.898580,0.827476,0.905594,0.864775,0.761765
506,0.978278,0.983146,0.961538,0.972222,0.945946
507,0.887191,0.836364,0.861423,0.848708,0.737179
508,0.977105,0.888889,0.994819,0.938875,0.884793
509,0.938986,0.897810,0.931818,0.914498,0.842466
510,0.966156,0.928571,0.980328,0.953748,0.911585
511,0.745379,0.752101,0.610922,0.674200,0.508523
512,0.964845,0.942857,0.967427,0.954984,0.913846
513,0.934524,1.000000,0.869048,0.929936,0.869048
514,0.905863,0.973333,0.823308,0.892057,0.805147
515,0.961783,0.895911,0.975709,0.934109,0.876364
516,1.000000,1.000000,1.000000,1.000000,1.000000
